Account,Date,Sentiment,Daily_PnL,Trades_Today
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,Fear,-9584.869233000001,238
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,Fear,0.0,22
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,Neutral,0.0,18
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,Fear,3204.26268,77
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,Fear,912.29492,39
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,Fear,0.0,96
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,Fear,0.0,46
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,Fear,0.0,96
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,Fear,0.0,18
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,Neutral,0.0,49
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,Greed,-358963.139984,1242
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,Greed,398.646746,58
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,Greed,-1335.115406,39
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,Greed,-3925.864943,16
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,Greed,-99.444041,12
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,Extreme Greed,0.0,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,Extreme Greed,0.0,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,Extreme Greed,0.0,6
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,Extreme Greed,33.26141600000001,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,Extreme Greed,0.0,2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,Greed,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,Extreme Greed,0.0,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,Extreme Greed,-21.54374,5
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,Extreme Greed,0.0,4
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,Extreme Greed,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,Extreme Greed,0.0,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,Extreme Greed,0.0,5
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,Extreme Greed,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,Greed,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,Greed,0.0,6
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,Extreme Greed,0.0,2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,Greed,0.0,5
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,Greed,0.0,2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,Greed,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,Greed,0.0,4
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,Extreme Greed,0.0,7
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,Extreme Greed,0.0,25
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,Greed,38294.693499,123
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,Greed,0.0,2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,Greed,0.0,19
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,Fear,0.0,8
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,Greed,9167.620989,104
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,Neutral,1843.301845,327
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,Neutral,71.77363,167
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,Neutral,1259.5314,103
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,Fear,0.0,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,Neutral,109.90750199999998,211
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,Neutral,2760.439779,81
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,Neutral,1998.702085,42
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,Neutral,27.247837999999998,40
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,Neutral,559.647247,80
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,Neutral,64.346683,105
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,Neutral,3981.044269,177
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,Greed,8995.13393,8
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,Neutral,0.0,40
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,Neutral,0.0,44
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,Fear,0.0,4
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,Neutral,0.0,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,Extreme Fear,-4968.487948,26
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,Extreme Fear,142.99159,23
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,Fear,0.0,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,Fear,202.27562,8
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,Fear,56.13971,22
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,Neutral,284.16768,2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,Greed,0.0,4
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,Greed,505.40523,3
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,Greed,33.061386999999996,13
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,Neutral,0.0,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,Greed,112.996265,1
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,Extreme Greed,413.347329,305
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,Extreme Greed,14.126038999999999,14
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,Extreme Greed,5.2257,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,Greed,1129.35587,251
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,Greed,277.791953,159
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,Greed,20.951433,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,Greed,25.35812,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,Greed,91.510419,25
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,Greed,192.906947,93
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,Greed,562.808208,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,Greed,52.211438,53
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,Extreme Greed,56.055506,54
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,Extreme Greed,274.173187,234
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,Extreme Greed,1573.244278,374
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,Greed,129.13883900000002,22
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,Greed,31.266804999999998,49
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,Greed,51.081143,27
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,Greed,-21886.531493,217
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,Greed,1859.269477,335
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-18,Greed,1233.9043470000001,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,Greed,35.79975,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,Greed,2169.508265,257
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,Greed,-2960.716887,445
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,Greed,-756.173134,133
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,Greed,1805.309858,139
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,Greed,625.561479,29
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,Greed,341.250124,111
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,Greed,0.0,5
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,Greed,587.29903,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,Greed,217.857529,15
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,Greed,765.690884,40
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,Neutral,167.080017,34
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,Greed,228.247701,15
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-03,Fear,464.1897,1
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,Fear,109.005815,17
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,Fear,160.44369899999998,17
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-09,Neutral,151.092375,69
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-20,Fear,0.0,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-21,Fear,656.200925,143
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-31,Fear,10.882801,24
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-01,Fear,137.433093,12
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-20,Greed,160.095271,90
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-21,Greed,2464.915564,162
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-29,Greed,801.170876,16
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-30,Extreme Greed,9.150023,25
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-31,Extreme Greed,451.122034,11
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-09,Extreme Greed,102.90894,77
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-10,Extreme Greed,442.748384,164
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,Extreme Greed,4876.874304,172
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-12,Extreme Greed,1441.27965,91
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-13,Extreme Greed,48.000187,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-15,Extreme Greed,0.0,2
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-16,Extreme Greed,870.746565,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-17,Extreme Greed,175.061007,20
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-18,Extreme Greed,431.960709,79
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-19,Extreme Greed,906.2475900000001,56
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-20,Extreme Greed,447.920315,32
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-21,Extreme Greed,0.0,57
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-22,Extreme Greed,365.437929,137
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-23,Extreme Greed,1439.449718,191
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-24,Extreme Greed,391.890903,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-28,Extreme Greed,0.0,6
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-29,Extreme Greed,22697.489906,63
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-30,Extreme Greed,40.699929,76
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-01,Extreme Greed,1169.432253,123
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-02,Extreme Greed,254.15562,8
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-03,Extreme Greed,-158.695661,6
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,Greed,45.086985,77
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-03,Greed,909.1721379999999,177
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-04,Greed,30.818079,51
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,Greed,151.429584,51
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-06,Extreme Greed,272.131501,266
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-07,Extreme Greed,4334.417218,222
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-08,Greed,1303.127763,390
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-09,Greed,123.72129899999999,222
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-10,Neutral,1189.078864,254
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,Greed,417.647169,82
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-12,Greed,0.0,15
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-13,Greed,2060.162946,58
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-14,Greed,82.032118,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-15,Greed,240.93138,64
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-16,Extreme Greed,218.26223099999999,34
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-17,Extreme Greed,43.69239,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-18,Extreme Greed,1055.8044439999999,40
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-19,Extreme Greed,0.0,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-20,Extreme Greed,1876.265511,44
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,Extreme Greed,201.672306,206
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-22,Extreme Greed,261.367634,147
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-23,Extreme Greed,7503.093009,275
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-24,Extreme Greed,288.144978,61
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-25,Extreme Greed,1125.196124,111
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-26,Greed,444.464792,96
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-27,Greed,4321.583225,31
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-29,Greed,0.0,13
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-30,Greed,0.0,9
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-31,Extreme Greed,151.311363,66
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,Greed,1579.909758,60
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,Greed,1023.934713,60
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-03,Fear,1474.607584,138
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-04,Greed,0.0,6
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-05,Neutral,554.257954,20
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-07,Fear,0.0,6
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-08,Fear,131.753274,8
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-09,Neutral,312.034872,65
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,Fear,131.17446,46
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,Neutral,56.537437,19
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,Neutral,299.669854,30
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,Neutral,181.456277,25
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,Neutral,0.0,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-15,Neutral,49.98382900000001,9
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,Neutral,0.0,1
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,Neutral,0.0,20
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,Neutral,950.815596,23
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,Fear,0.0,9
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,Neutral,-80.922744,18
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-23,Neutral,63.922728,24
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-24,Neutral,1282.097568,55
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-25,Fear,0.0,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-26,Extreme Fear,108.13869,14
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-27,Extreme Fear,0.0,1
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-28,Extreme Fear,268.367925,19
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,Fear,468.35197800000003,68
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,Extreme Fear,54.2704,8
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-05,Extreme Fear,34.86435,34
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-06,Fear,0.0,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-07,Fear,9.266712,2
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-09,Fear,969.56792,35
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-10,Extreme Fear,0.0,3
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-11,Extreme Fear,94.48255800000001,8
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-12,Fear,0.0,3
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-13,Neutral,0.0,11
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-14,Fear,364.03788,5
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-18,Fear,185.307189,24
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-19,Fear,0.0,9
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-20,Neutral,65.297516,11
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-21,Fear,0.0,2
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-22,Fear,-41.40918,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-23,Fear,178.247768,37
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-24,Neutral,0.0,78
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-25,Neutral,994.196069,36
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-26,Neutral,27.5033,9
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-27,Fear,195.60777199999998,40
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-28,Fear,1617.77036,37
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-29,Fear,7.57416,10
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-30,Fear,267.13403800000003,8
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-31,Fear,92.902727,7
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,Fear,0.0,6
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,Fear,586.623362,54
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-05,Fear,0.0,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-06,Fear,67.080809,28
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-07,Extreme Fear,632.303024,270
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-08,Extreme Fear,81.035707,46
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-09,Extreme Fear,500.847132,136
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-10,Fear,-103.71342200000002,314
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-11,Fear,19.202581000000002,61
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-12,Fear,0.0,24
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-13,Neutral,1350.19094,287
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-14,Fear,236.725655,23
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-15,Fear,191.802066,38
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-16,Fear,71.93199,4
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-18,Fear,0.0,20
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-19,Fear,0.0,19
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-20,Fear,43.224447,44
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-21,Fear,596.556385,108
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-22,Neutral,-180.07315699999998,988
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-23,Greed,-27087.802198,1950
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-24,Greed,2397.669518,117
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-25,Greed,36.153454,207
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-26,Greed,394.655169,70
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-27,Greed,78.78402200000001,20
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-28,Neutral,-6424.928118,80
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-29,Greed,-1793.442795,73
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-30,Greed,-1053.418063,87
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,Neutral,-200.94846,19
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-13,Extreme Greed,0.0,162
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-15,Extreme Greed,0.0,413
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-16,Extreme Greed,55.987393,2
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-17,Extreme Greed,0.0,1
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-22,Greed,0.0,86
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-23,Greed,8639.369933,60
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-19,Extreme Greed,0.0,484
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-23,Extreme Greed,63464.28729,487
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-29,Greed,21987.812579,636
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,Greed,12245.905048999999,169
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-07,Fear,0.0,2
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-08,Fear,0.0,152
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-24,Neutral,0.0,45
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-25,Fear,0.0,8
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-07,Extreme Fear,3425.96095,68
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-14,Fear,-621.54506,25
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-16,Fear,0.0,4
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-23,Greed,17381.164,248
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-13,Extreme Greed,2270.1241019999998,234
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-14,Extreme Greed,10281.503571,683
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-15,Extreme Greed,3932.676736,748
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-16,Extreme Greed,3923.071266,326
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-17,Extreme Greed,9080.193597,599
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-18,Extreme Greed,2755.818564,314
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-19,Extreme Greed,5687.811638,439
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-20,Greed,5930.482942,243
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-21,Greed,2600.050242,331
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-22,Greed,2718.982224,291
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-23,Greed,0.0,3
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-24,Greed,0.0,1
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-15,Greed,0.0,2
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-18,Extreme Greed,0.0,53
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-20,Extreme Greed,0.0,1
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-22,Extreme Greed,140.995116,20
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-23,Extreme Greed,0.0,6
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-24,Extreme Greed,0.0,9
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-27,Greed,0.0,20
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-31,Extreme Greed,9719.053192,65
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-01,Greed,923.487443,18
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,Greed,0.0,29
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,Fear,2161.6751200000003,15
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-04,Greed,4624.583773,731
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-05,Neutral,-6194.283149,368
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,Neutral,2780.135427,806
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,Fear,6119.377807,787
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,Fear,330.039883,328
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,Neutral,183.593223,122
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,Fear,1338.39845,304
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,Neutral,869.757103,183
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,Neutral,0.0,50
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,Neutral,1312.55815,399
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,Neutral,414.743169,306
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,Neutral,590.73516,466
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,Neutral,819.9958,455
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,Neutral,303.11202,284
